,LOB,CategoryRetail,subcategory,category,division,WhsCode,SaleWithoutTax,SaleTarget,TargetAchv,Targetshortfall,TMSalesMix,LMSalesMix,SaleWithoutTax_l,momsale,SaleWithoutTax_p,yoysale,tgt_margin,margin,lm_margin,ly_margin,mom_margin,asp_tm,asp_lm,asp_mom,nm%achv,yoynm%,RGM,RGMTarget,rgmachv,RGM_l,rgmmom,RGM_p,rgmyoy,FinalValueDamaged,TGTDamage,damageachv%,damage_to_sale,FinalValueDamaged_l,damage_mom,FinalValueDamaged_p,damage_yoy,FinalValueFreshDump,TGTFreshDump,freshdumpachv%,freshdump_to_sale,FinalValueFreshDump_l,freshdump_mom,FinalValueFreshDump_p,freshdump_yoy,FinalValueShrinkage,TGTShrinkage,shrinkageachv%,shrinkage_to_sale,FinalValueShrinkage_l,shrinkage_mom
330,Food,FMCG FOOD,Confectionery,Chocolates,FMCG Food,STR12,1444.36,1200.15,120.35,244.21,0.17,0.06,182.3,692.3,0.0,0.0,2.69,1.06,11.27,0.0,-10.21,28.79,26.5,0.09,39.63,0.0,15.37,32.23,47.69,20.55,-25.21,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,0.0,0.0
331,GM Home,Plastic,Cleaning,Cleaning tools & brushes,GM Houseware,STR12,440.94,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,19.54,0.0,0.0,0.0,119.75,0.0,0.0,0.0,0.0,86.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,GM HARDLINES,Stationery,Coloring instruments,Colors paints & art accessories,GM Hardlines,STR12,151.69,364.93,41.57,-213.24,0.02,0.0,0.0,0.0,0.0,0.0,26.75,22.18,0.0,0.0,0.0,179.0,0.0,0.0,82.89,0.0,33.64,97.63,34.46,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0
333,Food,BAKERY DAIRY & FROZEN,Dairy,Dahi buttermilk & lassi,Bakery Dairy & Frozen,STR12,785.67,0.0,0.0,0.0,0.09,0.36,1131.49,-30.56,0.0,0.0,0.0,6.68,6.86,0.0,-0.18,29.5,38.05,-0.22,0.0,0.0,52.52,0.0,0.0,77.63,-32.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,Food,STAPLE,Basic pulses,Dal & pulses,Staple,STR12,2660.01,7176.61,37.06,-4516.6,0.32,0.1,318.38,735.48,0.0,0.0,2.03,8.48,16.3,0.0,-7.83,101.32,65.07,0.56,417.78,0.0,225.49,145.62,154.85,51.91,334.37,0.0,0.0,0.0,32.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.61,0.0,0.0,0.0,0.0
335,Food,STAPLE,Processed grains,Dal & pulses,Staple,STR12,65.71,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,20.94,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,13.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,Food,STAPLE,Secondary pulses,Dal & pulses,Staple,STR12,129.53,618.97,20.93,-489.44,0.02,0.06,196.24,-33.99,0.0,0.0,11.4,10.65,11.86,0.0,-1.21,84.05,100.0,-0.16,93.38,0.0,13.79,70.58,19.54,23.27,-40.73,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0
337,Food,FMCG NON FOOD,Cleaning,Detergents & dishwash,FMCG Non Food,STR12,175.59,2483.62,7.07,-2308.03,0.02,0.01,16.95,935.93,0.0,0.0,2.77,4.36,7.49,0.0,-3.14,51.8,5.0,9.36,157.43,0.0,7.65,68.73,11.13,1.27,502.36,0.0,0.0,0.0,11.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0
338,Food,FMCG NON FOOD,Detergents,Detergents & dishwash,FMCG Non Food,STR12,1869.06,5786.21,32.3,-3917.15,0.22,0.08,242.37,671.16,0.0,0.0,1.09,-1.23,6.89,0.0,-8.12,220.55,95.34,1.31,-112.8,0.0,-22.98,63.07,-36.44,16.69,-237.69,0.0,0.0,0.0,26.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07,0.0,0.0,0.0,0.0
339,Food,FMCG NON FOOD,Pre & post wash,Detergents & dishwash,FMCG Non Food,STR12,59.82,0.0,0.0,0.0,0.01,0.02,56.38,6.1,0.0,0.0,0.0,8.54,-7.95,0.0,16.49,67.0,66.53,0.01,0.0,0.0,5.11,0.0,0.0,-4.48,-214.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,GM Home,Crockery,Dinner & table ware,Dining & serving,GM Houseware,STR12,559.3,0.0,0.0,0.0,0.07,0.01,41.52,1247.06,0.0,0.0,0.0,37.03,44.61,0.0,-7.58,38.82,48.99,-0.21,0.0,0.0,207.1,0.0,0.0,18.52,1018.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,Food,STAPLE,Dried fruits,Dry fruits,Staple,STR12,1355.83,229.56,590.62,1126.27,0.16,0.1,321.9,321.2,0.0,0.0,18.88,9.48,13.77,0.0,-4.29,299.2,169.0,0.77,50.23,0.0,128.57,43.34,296.65,44.34,189.96,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0
342,Food,STAPLE,Nuts,Dry fruits,Staple,STR12,2843.72,0.0,0.0,0.0,0.34,0.49,1551.96,83.23,0.0,0.0,0.0,11.18,10.36,0.0,0.82,398.12,413.0,-0.04,0.0,0.0,317.84,0.0,0.0,160.78,97.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,Food,STAPLE,Other dryfruits & nuts,Dry fruits,Staple,STR12,52.68,87.43,60.25,-34.75,0.01,0.0,0.0,0.0,0.0,0.0,11.09,14.48,0.0,0.0,0.0,59.0,0.0,0.0,130.55,0.0,7.63,9.7,78.66,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0
344,Food,STAPLE,Ghee,Edible oil & ghee,Staple,STR12,4137.49,10325.31,40.07,-6187.82,0.5,0.0,0.0,0.0,0.0,0.0,2.84,4.01,0.0,0.0,0.0,421.27,0.0,0.0,141.23,0.0,166.11,293.52,56.59,0.0,0.0,0.0,0.0,0.0,46.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17,0.0,0.0,0.0,0.0
345,Food,STAPLE,Health oil,Edible oil & ghee,Staple,STR12,2385.72,1422.07,167.76,963.65,0.29,0.0,0.0,0.0,0.0,0.0,5.33,8.5,0.0,0.0,0.0,501.0,0.0,0.0,159.48,0.0,202.83,75.81,267.55,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.0,0.0,0.0,0.0
346,Food,STAPLE,Straight oil,Edible oil & ghee,Staple,STR12,1904.76,18914.97,10.07,-17010.21,0.23,0.25,784.76,142.72,0.0,0.0,2.84,6.56,8.23,0.0,-1.67,166.67,164.8,0.01,230.72,0.0,124.93,537.7,23.23,64.57,93.48,0.0,0.0,0.0,85.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.41,0.0,0.0,0.0,0.0
347,Food,BAKERY DAIRY & FROZEN,Eggs,Eggs,Bakery Dairy & Frozen,STR12,155.0,585.03,26.49,-430.03,0.02,0.0,0.0,0.0,0.0,0.0,1.49,4.12,0.0,0.0,0.0,155.0,0.0,0.0,275.52,0.0,6.38,8.74,73.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0
348,Food,FMCG FOOD,Carbonated,Energy & soft drinks,FMCG Food,STR12,623.59,2.56,24358.98,621.03,0.07,0.02,62.86,892.03,0.0,0.0,3.91,2.24,-10.21,0.0,12.45,48.03,27.67,0.74,57.23,0.0,13.94,0.1,13940.0,-6.42,-317.13,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
349,Fashion,Footwear,Footwear accessories,Fashion accessories,Fashion,STR12,96.67,0.0,0.0,0.0,0.01,0.05,143.33,-32.55,0.0,0.0,0.0,14.14,14.18,0.0,-0.04,101.5,75.25,0.35,0.0,0.0,13.67,0.0,0.0,20.33,-32.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,Fashion,Footwear,Kids footwear,Footwear,Fashion,STR12,122.86,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,13.72,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,16.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,Food,FMCG NON FOOD,Personal grooming,Fragrances,FMCG Non Food,STR12,169.49,0.0,0.0,0.0,0.02,0.04,134.92,25.62,0.0,0.0,0.0,31.75,-10.24,0.0,41.99,200.0,159.2,0.26,0.0,0.0,53.81,0.0,0.0,-13.82,-489.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,Food,BAKERY DAIRY & FROZEN,Frozen food,Fries wedges & smileys,Bakery Dairy & Frozen,STR12,201.84,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,-5.35,0.0,0.0,0.0,116.04,0.0,0.0,0.0,0.0,-10.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,Food,FMCG FOOD,Juice drink & concentrate,Fruit juices & drinks,FMCG Food,STR12,1742.51,1509.72,115.42,232.79,0.21,0.0,0.0,0.0,0.0,0.0,1.41,2.12,0.0,0.0,0.0,32.14,0.0,0.0,150.49,0.0,36.91,21.25,173.69,0.0,0.0,0.0,0.0,0.0,6.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,0.0,0.0,0.0,0.0
354,Food,FRESH,Fruits,Fruits,Fresh,STR12,835.53,2865.28,29.16,-2029.75,0.1,0.13,411.58,103.01,0.0,0.0,10.81,19.96,22.64,0.0,-2.68,86.96,63.48,0.37,184.67,0.0,166.78,309.7,53.85,93.17,79.01,0.0,0.0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,0.0,384.01,3.67,10463.54,45.96,334.21,14.9,0.0,0.0,0.0,11.42,0.0,0.0,0.0,0.0
355,Food,FRESH,Vegetable,Fruits,Fresh,STR12,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.51,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,Food,FMCG NON FOOD,Hair hygiene & care,Hair care,FMCG Non Food,STR12,1894.86,46.4,4083.75,1848.46,0.23,0.04,134.84,1305.27,0.0,0.0,4.31,-25.01,12.79,0.0,-37.8,222.29,79.56,1.79,-580.21,0.0,-473.89,2.0,-23694.5,17.25,-2847.19,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0
357,Food,FMCG Non Food,Hair hygiene & care,Hair care,FMCG Non Food,STR12,325.45,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,-7.22,0.0,0.0,0.0,384.03,0.0,0.0,0.0,0.0,-23.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,Food,FMCG NON FOOD,Health,Health & pharmacy,FMCG Non Food,STR12,352.37,85.88,410.31,266.49,0.04,0.01,47.32,644.65,0.0,0.0,2.27,31.89,15.22,0.0,16.67,369.99,53.0,5.98,1404.33,0.0,112.36,1.95,5762.05,7.2,1460.56,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0
359,Food,FMCG NON FOOD,Pharmacy,Health & pharmacy,FMCG Non Food,STR12,78.57,175.07,44.88,-96.5,0.01,0.0,0.0,0.0,0.0,0.0,2.0,12.22,0.0,0.0,0.0,88.0,0.0,0.0,609.42,0.0,9.6,3.51,273.5,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
360,Food,FMCG FOOD,Functional beverage,Health drink & supplement,FMCG Food,STR12,523.47,123.64,423.38,399.83,0.06,0.02,53.39,880.46,0.0,0.0,2.73,67.06,18.64,0.0,48.42,308.85,63.0,3.9,2460.33,0.0,351.04,3.37,10416.62,9.95,3428.04,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0
361,Food,BAKERY DAIRY & FROZEN,Frozen food,Kebabs & sausages,Bakery Dairy & Frozen,STR12,160.72,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,-13.15,0.0,0.0,0.0,180.01,0.0,0.0,0.0,0.0,-21.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,Fashion,Kids Apparels,Boys wear,Kids apparels,Fashion,STR12,853.33,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,78.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,GM Home,Plastic,Kitchen tool,Kitchen tools & accessories,GM Houseware,STR12,135.51,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,26.94,0.0,0.0,0.0,159.9,0.0,0.0,0.0,0.0,36.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,GM Home,Plastic,Kitchen storage & utility,Lunch box sippers & bottles,GM Houseware,STR12,109.32,0.0,0.0,0.0,0.01,0.08,252.56,-56.72,0.0,0.0,0.0,19.42,36.65,0.0,-17.23,129.0,149.01,-0.13,0.0,0.0,21.23,0.0,0.0,92.56,-77.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,GM Home,Plastic,Thermoware,Lunch box sippers & bottles,GM Houseware,STR12,420.47,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,22.71,0.0,0.0,0.0,156.97,0.0,0.0,0.0,0.0,95.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,Fashion,Mens Apparel,Mens casual wear,Mens apparel,Fashion,STR12,759.12,820.88,92.48,-61.76,0.09,0.0,0.0,0.0,0.0,0.0,16.98,-10.55,0.0,0.0,0.0,265.69,0.0,0.0,-62.15,0.0,-80.09,139.36,-57.47,0.0,0.0,0.0,0.0,0.0,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0
367,Food,BAKERY DAIRY & FROZEN,Dairy,Milk & milk products,Bakery Dairy & Frozen,STR12,119.47,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.93,0.0,0.0,0.0,62.72,0.0,0.0,0.0,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,Food,FMCG FOOD,Noodles & pasta,Noodles pasta & soups,FMCG Food,STR12,1094.36,3599.18,30.41,-2504.82,0.13,0.05,158.93,588.58,0.0,0.0,0.7,-20.27,8.54,0.0,-28.81,47.0,35.6,0.32,-2880.76,0.0,-221.87,25.33,-875.92,13.57,-1735.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.35,0.0,0.0,0.0,0.0
369,Food,FMCG FOOD,Soup,Noodles pasta & soups,FMCG Food,STR12,50.84,331.58,15.33,-280.74,0.01,0.0,0.0,0.0,0.0,0.0,2.97,8.3,0.0,0.0,0.0,10.0,0.0,0.0,279.14,0.0,4.22,9.86,42.8,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0
370,Food,FRESH,Vegetable,Onion potato & tomatoes,Fresh,STR12,428.05,0.0,0.0,0.0,0.05,0.08,252.09,69.8,0.0,0.0,0.0,15.89,25.77,0.0,-9.88,38.12,33.48,0.14,0.0,0.0,68.03,0.0,0.0,64.96,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.92,0.0,0.0,127.3,254.37,114.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,Food,FMCG NON FOOD,Tooth care,Oral care,FMCG Non Food,STR12,176.32,864.87,20.39,-688.55,0.02,0.15,488.25,-63.89,0.0,0.0,2.27,5.9,12.35,0.0,-6.45,104.03,96.02,0.08,260.39,0.0,10.41,19.61,53.09,60.32,-82.74,0.0,0.0,0.0,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0
372,Food,BAKERY DAIRY & FROZEN,Dairy,Paneer tofu & creams,Bakery Dairy & Frozen,STR12,885.36,0.0,0.0,0.0,0.11,0.13,407.55,117.24,0.0,0.0,0.0,3.34,14.55,0.0,-11.21,190.62,275.0,-0.31,0.0,0.0,29.56,0.0,0.0,59.28,-50.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Food,FMCG NON FOOD,Personal grooming,Personal care,FMCG Non Food,STR12,835.19,2707.78,30.84,-1872.59,0.1,0.21,676.97,23.37,0.0,0.0,1.73,0.26,5.03,0.0,-4.76,109.5,71.83,0.52,15.25,0.0,2.21,46.97,4.71,34.02,-93.5,0.0,0.0,0.0,12.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0
374,Food,FMCG NON FOOD,Pooja needs,Pooja needs,FMCG Non Food,STR12,87.75,39.64,221.37,48.11,0.01,0.0,0.0,0.0,0.0,0.0,3.28,25.88,0.0,0.0,0.0,18.8,0.0,0.0,789.15,0.0,22.71,1.3,1746.92,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
375,Food,FMCG NON FOOD,Aircare,Repellents & fresheners,FMCG Non Food,STR12,152.54,128.11,119.07,24.43,0.02,0.0,0.0,0.0,0.0,0.0,6.81,-49.17,0.0,0.0,0.0,90.0,0.0,0.0,-722.34,0.0,-75.0,8.72,-860.09,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0
376,Food,FMCG NON FOOD,Pest control,Repellents & fresheners,FMCG Non Food,STR12,293.22,124.16,236.16,169.06,0.04,0.0,0.0,0.0,0.0,0.0,1.59,12.04,0.0,0.0,0.0,86.5,0.0,0.0,758.96,0.0,35.31,1.97,1792.39,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0
377,Food,STAPLE,Processed grains,Rice & cereal grains,Staple,STR12,551.19,215.52,255.75,335.67,0.07,0.07,232.81,136.76,0.0,0.0,10.34,13.57,20.13,0.0,-6.56,61.89,59.75,0.04,131.16,0.0,74.77,22.29,335.44,46.86,59.56,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0
378,Food,STAPLE,Rice,Rice & cereal grains,Staple,STR12,1845.18,2524.11,73.1,-678.93,0.22,0.15,483.81,281.39,0.0,0.0,20.04,5.74,6.81,0.0,-1.07,79.12,254.0,-0.69,28.64,0.0,105.89,505.82,20.93,32.95,221.36,0.0,0.0,0.0,11.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06,0.0,0.0,0.0,0.0
379,Food,STAPLE,Salt,Salt & sugar,Staple,STR12,60.0,95.06,63.12,-35.06,0.01,0.04,126.0,-52.38,0.0,0.0,24.42,7.1,25.39,0.0,-18.29,20.0,18.0,0.11,29.08,0.0,4.26,23.21,18.35,31.99,-86.68,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0
380,Food,STAPLE,Sugar,Salt & sugar,Staple,STR12,2049.01,7314.17,28.01,-5265.16,0.25,0.06,184.18,1012.5,0.0,0.0,2.84,-5.97,10.52,0.0,-16.49,34.85,43.5,-0.2,-210.07,0.0,-122.36,207.92,-58.85,19.37,-731.63,0.0,0.0,0.0,32.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.16,0.0,0.0,0.0,0.0
381,Food,FMCG NON FOOD,Face care,Skin care,FMCG Non Food,STR12,362.68,976.19,37.15,-613.51,0.04,0.03,104.24,247.93,0.0,0.0,3.56,-9.13,23.78,0.0,-32.91,213.98,123.0,0.74,-256.53,0.0,-33.12,34.75,-95.31,24.79,-233.6,0.0,0.0,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,0.0,0.0,0.0,0.0
382,Food,FMCG FOOD,Diet & healthy namkeen,Snacks & namkeens,FMCG Food,STR12,291.51,381.66,76.38,-90.15,0.03,0.05,158.93,83.42,0.0,0.0,0.07,11.11,14.75,0.0,-3.64,23.32,29.67,-0.21,16967.9,0.0,32.4,0.25,12960.0,23.45,38.17,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0
383,Food,FMCG FOOD,Papad,Snacks & namkeens,FMCG Food,STR12,49.0,22.05,222.22,26.95,0.01,0.02,75.0,-34.67,0.0,0.0,6.35,12.43,20.96,0.0,-8.53,24.5,75.0,-0.67,195.75,0.0,6.09,1.4,435.0,15.72,-61.26,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
384,Food,FMCG FOOD,Salted namkeen,Snacks & namkeens,FMCG Food,STR12,3843.26,3564.04,107.83,279.22,0.46,0.25,800.01,380.4,0.0,0.0,0.7,-47.4,9.56,0.0,-56.97,71.74,64.0,0.12,-6736.36,0.0,-1821.84,25.08,-7264.11,76.52,-2480.87,0.0,0.0,0.0,16.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.21,0.0,0.0,0.0,0.0
385,Food,STAPLE,Blended spices,Spices & condiments,Staple,STR12,115.23,1276.54,9.03,-1161.31,0.01,0.0,0.0,0.0,0.0,0.0,19.79,16.99,0.0,0.0,0.0,60.5,0.0,0.0,85.86,0.0,19.58,252.62,7.75,0.0,0.0,0.0,0.0,0.0,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,0.0,0.0,0.0,0.0
